type,ID,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula
6,2,930505,68619416,85389380,1322676602,nan,nan,nan,32188
5,3,5334950,68619617,85390191,1322676602,-10276,2748,12568,nan
5,4,10520591,68619987,85431078,1322676602,-3696,-640,16296,nan
6,2,933221,68622134,85392095,1322676602,nan,nan,nan,32188
5,3,5337642,68622320,85392883,1322676602,-10332,2728,12692,nan
5,4,10523270,68622666,85433757,1322676602,-3692,-664,16440,nan
6,2,935937,68624850,85394811,1322676602,nan,nan,nan,32188
5,3,5340335,68625037,85395575,1322676602,-10308,2652,12684,nan
5,4,10525949,68625344,85436436,1322676602,-3652,-664,16324,nan
6,2,938653,68627566,85397527,1322676602,nan,nan,nan,32188
5,3,5343027,68627754,85398268,1322676602,-10348,2700,12692,nan
5,4,10528628,68628482,85439115,1322676602,-3708,-660,16420,nan
6,2,941368,68630281,85400243,1322676602,nan,nan,nan,32184
5,3,5345719,68630468,85400960,1322676602,-10324,2604,12636,nan
5,4,10531307,68630703,85441794,1322676602,-3684,-628,16320,nan
6,2,944084,68632996,85402958,1322676602,nan,nan,nan,32185
5,3,5348412,68633183,85403652,1322676602,-10376,2596,12616,nan
5,4,10533986,68633383,85444473,1322676602,-3696,-644,16360,nan
6,2,946800,68635713,85405674,1322676602,nan,nan,nan,32180
5,3,5351104,68635901,85406345,1322676602,-10400,2584,12576,nan
5,4,10536665,68636089,85447152,1322676602,-3712,-636,16324,nan
6,2,949515,68638428,85408390,1322676602,nan,nan,nan,32177
5,3,5353797,68638616,85409037,1322676602,-10364,2572,12620,nan
5,4,10539345,68638804,85449831,1322676602,-3732,-616,16360,nan
6,2,952231,68641146,85411105,1322676602,nan,nan,nan,32172
5,3,5356489,68641334,85411730,1322676602,-10384,2536,12624,nan
5,4,10542024,68641522,85452511,1322676602,-3732,-620,16356,nan
5,3,5359181,68643851,85414422,1322676602,-10408,2536,12604,nan
5,4,10544703,68644171,85455190,1322676602,-3740,-632,16320,nan
5,4,10547382,68646779,85457869,1322676603,-3740,-612,16264,nan
5,4,10550061,68649457,85460548,1322676603,-3732,-648,16444,nan
5,4,10552740,68652136,85463227,1322676603,-3700,-652,16324,nan
5,4,10555418,68654816,85465906,1322676603,-3756,-636,16404,nan
5,4,10558097,68657494,85468584,1322676603,-3720,-632,16316,nan
5,4,10560776,68660174,85471263,1322676603,-3732,-632,16352,nan
5,4,10563455,68662852,85473942,1322676603,-3748,-632,16332,nan
5,3,5380542,68665213,85417114,1322676603,-10416,2448,12616,nan
6,2,976521,68665944,85413821,1322676603,nan,nan,nan,32171
5,4,10566134,68666133,85476621,1322676603,-3756,-616,16356,nan
5,3,5383333,68668003,85438475,1322676603,-10468,2436,12612,nan
5,4,10568813,68668211,85479300,1322676603,-3756,-616,16356,nan
6,2,979465,68668400,85438111,1322676603,nan,nan,nan,32173
5,3,5386025,68670697,85441266,1322676603,-10460,2436,12592,nan
5,4,10571492,68670891,85481979,1322676603,-3756,-636,16308,nan
6,2,982180,68671100,85441055,1322676603,nan,nan,nan,32167
5,3,5388718,68673387,85443958,1322676603,-10384,2388,12548,nan
5,4,10574171,68673577,85484658,1322676603,-3752,-632,16260,nan
6,2,984896,68673810,85443770,1322676603,nan,nan,nan,32170
5,3,5391410,68676084,85446651,1322676603,-10464,2424,12620,nan
5,4,10576850,68676274,85487337,1322676603,-3756,-660,16444,nan
6,2,987611,68676526,85446486,1322676603,nan,nan,nan,32167
5,3,5394102,68678772,85449343,1322676604,-10436,2360,12636,nan
5,4,10579529,68678962,85490016,1322676604,-3704,-664,16336,nan
6,2,990327,68679241,85449201,1322676604,nan,nan,nan,32170
5,3,5396795,68681466,85452035,1322676604,-10448,2448,12624,nan
5,4,10582208,68681688,85492695,1322676604,-3760,-660,16396,nan
6,2,993042,68681956,85451917,1322676604,nan,nan,nan,32171
5,3,5399487,68684158,85454728,1322676604,-10436,2368,12644,nan
5,4,10584887,68684350,85495374,1322676604,-3732,-664,16308,nan
6,2,995758,68684673,85454632,1322676604,nan,nan,nan,32169
5,3,5402179,68686849,85457420,1322676604,-10428,2360,12596,nan
5,4,10587566,68687041,85498053,1322676604,-3724,-668,16336,nan
6,2,998473,68687390,85457348,1322676604,nan,nan,nan,32174
5,3,5404872,68689543,85460112,1322676604,-10468,2392,12596,nan
5,4,10590245,68689767,85500732,1322676604,-3748,-664,16344,nan
6,2,1001189,68690105,85460063,1322676604,nan,nan,nan,32174
5,3,5407564,68692281,85462805,1322676604,-10436,2384,12616,nan
5,4,10592924,68693001,85503411,1322676604,-3744,-652,16332,nan
6,2,1003904,68693179,85462779,1322676604,nan,nan,nan,32172
5,3,5410256,68694929,85465497,1322676604,-10456,2344,12604,nan
5,4,10595603,68695107,85506090,1322676604,-3744,-656,16360,nan
6,2,1006620,68695536,85465494,1322676604,nan,nan,nan,32171
5,3,5412949,68697621,85468189,1322676604,-10428,2372,12604,nan
5,4,10598282,68697799,85508769,1322676604,-3748,-676,16312,nan
6,2,1009335,68698253,85468210,1322676604,nan,nan,nan,32172
5,3,5415641,68700312,85470882,1322676604,-10400,2340,12512,nan
5,4,10600961,68700490,85511448,1322676604,-3736,-656,16276,nan
6,2,1012051,68700968,85470925,1322676604,nan,nan,nan,32172
5,3,5418334,68703006,85473574,1322676604,-10468,2400,12624,nan
5,4,10603640,68703191,85514127,1322676604,-3740,-692,16448,nan
6,2,1014766,68703684,85473641,1322676604,nan,nan,nan,32170
5,3,5421026,68705698,85476267,1322676604,-10420,2332,12640,nan
5,4,10606319,68705883,85516806,1322676604,-3692,-708,16316,nan
6,2,1017482,68706399,85476356,1322676604,nan,nan,nan,32168
5,4,10608998,68708398,85519485,1322676604,-3752,-688,16408,nan
6,2,1020197,68709114,85479072,1322676604,nan,nan,nan,32171
5,4,10611677,68711077,85522164,1322676604,-3720,-672,16300,nan
6,2,1022913,68711830,85481787,1322676605,nan,nan,nan,32171
5,4,10614356,68713756,85524843,1322676605,-3732,-676,16360,nan
6,2,1025628,68714545,85484503,1322676605,nan,nan,nan,32170
5,4,10617035,68716435,85527522,1322676605,-3728,-692,16340,nan
6,2,1028344,68717261,85487218,1322676605,nan,nan,nan,32170
5,4,10619714,68719114,85530201,1322676605,-3736,-680,16340,nan
6,2,1031060,68719979,85489934,1322676605,nan,nan,nan,32170
5,4,10622393,68721794,85532880,1322676605,-3748,-680,16368,nan
6,2,1033775,68722695,85492650,1322676605,nan,nan,nan,32173
5,4,10625072,68724472,85535559,1322676605,-3716,-704,16324,nan
6,2,1036491,68725410,85495365,1322676605,nan,nan,nan,32172
5,4,10627751,68727152,85538238,1322676605,-3732,-684,16272,nan
6,2,1039207,68728125,85498081,1322676605,nan,nan,nan,32172
5,3,5445078,68729752,85478959,1322676605,-10472,2304,12600,nan
5,4,10630430,68729938,85540917,1322676605,-3720,-720,16440,nan
6,2,1041923,68730842,85500797,1322676605,nan,nan,nan,32172
5,4,10633109,68732511,85543596,1322676605,-3676,-728,16332,nan
5,3,5447869,68732699,85503011,1322676605,-10500,2276,12660,nan
6,2,1044638,68733556,85503513,1322676605,nan,nan,nan,32171
5,4,10635788,68735191,85546275,1322676605,-3732,-716,16416,nan
5,3,5450561,68735378,85505802,1322676605,-10460,2340,12608,nan
6,2,1047354,68736273,85506228,1322676605,nan,nan,nan,32174
5,4,10638467,68737868,85548954,1322676605,-3700,-708,16308,nan
5,3,5453253,68738055,85508494,1322676605,-10456,2284,12640,nan
6,2,1050070,68738989,85508944,1322676605,nan,nan,nan,32171
5,4,10641146,68740547,85551633,1322676605,-3696,-716,16376,nan
5,3,5455946,68740806,85511186,1322676605,-10468,2240,12588,nan
6,2,1052785,68741704,85511660,1322676605,nan,nan,nan,32170
5,4,10643825,68743227,85554312,1322676605,-3716,-708,16340,nan
5,3,5458638,68743416,85513879,1322676605,-10476,2280,12604,nan
6,2,1055501,68744420,85514375,1322676606,nan,nan,nan,32170
5,4,10646504,68745907,85556991,1322676606,-3716,-708,16332,nan
5,3,5461330,68746638,85516571,1322676606,-10452,2284,12580,nan
6,2,1058217,68747139,85517091,1322676606,nan,nan,nan,32169
5,4,10649183,68748586,85559670,1322676606,-3708,-704,16364,nan
5,3,5464023,68748774,85519263,1322676606,-10480,2280,12584,nan
6,2,1060932,68749855,85519807,1322676606,nan,nan,nan,32171
5,4,10651862,68751265,85562349,1322676606,-3700,-720,16320,nan
5,3,5466715,68751526,85521956,1322676606,-10476,2268,12604,nan
6,2,1063648,68752569,85522522,1322676606,nan,nan,nan,32172
5,4,10654541,68753944,85565028,1322676606,-3708,-692,16284,nan
5,3,5469407,68754134,85524648,1322676606,-10468,2260,12524,nan
6,2,1066363,68755285,85525238,1322676606,nan,nan,nan,32172
5,4,10657220,68756623,85567707,1322676606,-3692,-720,16440,nan
5,3,5472100,68756812,85527340,1322676606,-10472,2272,12600,nan
6,2,1069079,68758000,85527953,1322676606,nan,nan,nan,32171
5,4,10659899,68759302,85570386,1322676606,-3644,-732,16332,nan
5,3,5474792,68759491,85530033,1322676606,-10496,2232,12644,nan
6,2,1071795,68760715,85530669,1322676606,nan,nan,nan,32172
5,4,10662578,68761982,85573065,1322676606,-3700,-716,16416,nan
5,3,5477485,68762244,85532725,1322676606,-10476,2272,12592,nan
6,2,1074510,68763431,85533385,1322676606,nan,nan,nan,32171
5,4,10665257,68764662,85575744,1322676606,-3668,-696,16304,nan
5,3,5480177,68764852,85535418,1322676606,-10476,2240,12620,nan
6,2,1077226,68766146,85536100,1322676606,nan,nan,nan,32172
5,4,10667936,68767340,85578423,1322676606,-3668,-704,16368,nan
5,3,5482869,68767546,85538110,1322676606,-10492,2220,12564,nan
6,2,1079942,68768862,85538816,1322676606,nan,nan,nan,32171
5,4,10670615,68770019,85581102,1322676606,-3684,-716,16336,nan
5,3,5485562,68770237,85540802,1322676606,-10484,2268,12544,nan
6,2,1082657,68771581,85541532,1322676606,nan,nan,nan,32171
5,4,10673294,68772699,85583781,1322676606,-3684,-708,16352,nan
5,3,5488254,68772998,85543495,1322676606,-10488,2228,12580,nan
6,2,1085373,68774296,85544247,1322676606,nan,nan,nan,32170
5,4,10675973,68775376,85586460,1322676606,-3696,-700,16384,nan
5,3,5490946,68775622,85546187,1322676606,-10500,2240,12616,nan
6,2,1088089,68777010,85546963,1322676607,nan,nan,nan,32170
5,4,10678652,68778056,85589139,1322676607,-3660,-716,16320,nan
5,3,5493639,68778315,85548879,1322676607,-10484,2252,12608,nan
6,2,1090804,68779726,85549679,1322676607,nan,nan,nan,32171
5,4,10681331,68780734,85591818,1322676607,-3676,-692,16284,nan
5,3,5496331,68781010,85551572,1322676607,-10464,2244,12548,nan
6,2,1093520,68782442,85552394,1322676607,nan,nan,nan,32172
5,4,10684010,68783413,85594497,1322676607,-3668,-732,16460,nan
5,3,5499024,68783923,85554264,1322676607,-10480,2228,12592,nan
6,2,1096235,68785158,85555110,1322676607,nan,nan,nan,32169
5,4,10686689,68786094,85597176,1322676607,-3628,-724,16348,nan
5,3,5501716,68786393,85556957,1322676607,-10496,2228,12656,nan
6,2,1098951,68787873,85557825,1322676607,nan,nan,nan,32169
5,4,10689368,68788773,85599855,1322676607,-3692,-708,16404,nan
5,3,5504408,68789086,85559649,1322676607,-10456,2300,12604,nan
6,2,1101666,68790590,85560541,1322676607,nan,nan,nan,32171
5,4,10692047,68791453,85602534,1322676607,-3656,-712,16324,nan
5,3,5507101,68791778,85562341,1322676607,-10476,2248,12644,nan
6,2,1104382,68793305,85563256,1322676607,nan,nan,nan,32170
5,4,10694726,68794132,85605213,1322676607,-3656,-700,16368,nan
5,3,5509793,68794470,85565034,1322676607,-10464,2208,12560,nan
6,2,1107098,68796022,85565972,1322676607,nan,nan,nan,32172
5,4,10697405,68796810,85607892,1322676607,-3672,-704,16352,nan
5,3,5512485,68797538,85567726,1322676607,-10484,2244,12584,nan
6,2,1109813,68798736,85568688,1322676607,nan,nan,nan,32168
5,4,10700084,68799489,85610571,1322676607,-3680,-692,16352,nan
5,3,5515178,68799855,85570418,1322676607,-10468,2220,12604,nan
6,2,1112529,68801452,85571403,1322676607,nan,nan,nan,32168
5,4,10702763,68802169,85613250,1322676607,-3680,-688,16372,nan
5,3,5517870,68802548,85573111,1322676607,-10480,2252,12620,nan
6,2,1115244,68804169,85574119,1322676607,nan,nan,nan,32171
5,4,10705442,68804848,85615929,1322676607,-3672,-704,16324,nan
5,3,5520563,68805241,85575803,1322676607,-10480,2236,12584,nan
6,2,1117960,68806884,85576834,1322676607,nan,nan,nan,32170
5,4,10708120,68807526,85618608,1322676607,-3668,-684,16224,nan
5,3,5523255,68807933,85578496,1322676607,-10416,2272,12536,nan
6,2,1120676,68809600,85579550,1322676607,nan,nan,nan,32170
5,4,10710799,68810206,85621286,1322676608,-3620,-724,16360,nan
5,3,5525947,68810626,85581188,1322676608,-10344,2280,12624,nan
6,2,1123391,68812317,85582266,1322676608,nan,nan,nan,32169
5,4,10713478,68812887,85623965,1322676608,-3572,-724,16344,nan
5,3,5528640,68813320,85583880,1322676608,-10336,2504,12724,nan
6,2,1126107,68815030,85584981,1322676608,nan,nan,nan,32171
5,4,10716157,68815565,85626644,1322676608,-3600,-732,16508,nan
5,3,5531332,68816011,85586573,1322676608,-10264,2700,12696,nan
6,2,1128822,68817747,85587697,1322676608,nan,nan,nan,32169
5,4,10718836,68818245,85629323,1322676608,-3528,-712,16360,nan
5,3,5534024,68818703,85589265,1322676608,-10240,2764,12808,nan
6,2,1131538,68820462,85590412,1322676608,nan,nan,nan,32159
5,4,10721515,68821191,85632002,1322676608,-3540,-720,16424,nan
5,3,5536717,68821396,85591957,1322676608,-10172,2840,12732,nan
6,2,1134253,68823179,85593128,1322676608,nan,nan,nan,32144
5,4,10724194,68823601,85634681,1322676608,-3548,-696,16424,nan
5,3,5539409,68824089,85594650,1322676608,-10128,2924,12760,nan
6,2,1136969,68825896,85595843,1322676608,nan,nan,nan,32132
5,4,10726872,68826280,85637360,1322676608,-3528,-688,16360,nan
5,3,5542101,68826780,85597342,1322676608,-10120,2960,12764,nan
6,2,1139685,68828610,85598559,1322676608,nan,nan,nan,32108
5,4,10729551,68828958,85640038,1322676608,-3564,-676,16428,nan
5,3,5544794,68829472,85600034,1322676608,-10132,2988,12788,nan
6,2,1142400,68831326,85601275,1322676608,nan,nan,nan,32073
5,4,10732230,68831638,85642717,1322676608,-3556,-700,16372,nan
5,3,5547486,68832166,85602727,1322676608,-10096,3004,12764,nan
6,2,1145116,68834041,85603990,1322676608,nan,nan,nan,32032
5,4,10734909,68834317,85645396,1322676608,-3572,-672,16328,nan
5,3,5550178,68834859,85605419,1322676608,-10068,3032,12748,nan
6,2,1147832,68836758,85606706,1322676608,nan,nan,nan,32061
5,4,10737588,68836996,85648075,1322676608,-3564,-688,16452,nan
5,3,5552871,68837550,85608111,1322676608,-10096,3012,12784,nan
6,2,1150547,68839473,85609422,1322676608,nan,nan,nan,32060
5,4,10740267,68839674,85650754,1322676608,-3556,-712,16348,nan
5,3,5555563,68840243,85610804,1322676608,-10108,3040,12844,nan
6,2,1153263,68842190,85612137,1322676608,nan,nan,nan,32066
5,4,10742945,68842379,85653433,1322676608,-3608,-688,16464,nan
5,3,5558255,68842935,85613496,1322676609,-10060,3108,12744,nan
6,2,1155979,68844906,85614853,1322676609,nan,nan,nan,32066
5,4,10745624,68845095,85656111,1322676609,-3588,-684,16336,nan
5,3,5560948,68845628,85616188,1322676609,-10092,3068,12832,nan
6,2,1158694,68847622,85617569,1322676609,nan,nan,nan,32068
5,4,10748303,68847811,85658790,1322676609,-3608,-676,16364,nan
5,3,5563640,68848320,85618881,1322676609,-10072,3112,12728,nan
6,2,1161410,68850336,85620284,1322676609,nan,nan,nan,32085
5,4,10750982,68850526,85661469,1322676609,-3636,-656,16356,nan
5,3,5566332,68851013,85621573,1322676609,-10100,3136,12720,nan
6,2,1164125,68853052,85623000,1322676609,nan,nan,nan,32108
5,4,10753661,68853242,85664148,1322676609,-3644,-668,16376,nan
5,3,5569024,68853705,85624265,1322676609,-10072,3108,12760,nan
5,3,5571717,68856398,85626957,1322676609,-10100,3140,12764,nan
5,3,5574409,68859090,85629650,1322676609,-10044,3112,12676,nan
5,3,5577101,68861782,85632342,1322676609,-10116,3060,12708,nan
5,3,5579794,68864479,85635034,1322676609,-10152,3016,12696,nan
5,3,5582486,68867170,85637727,1322676609,-10204,3012,12828,nan
5,3,5585178,68869860,85640419,1322676609,-10172,2984,12688,nan
5,3,5587870,68872552,85643111,1322676609,-10208,2932,12740,nan
5,3,5590563,68875246,85645803,1322676610,-10232,2892,12632,nan
6,2,1188413,68877342,85625715,1322676610,nan,nan,nan,32136
5,4,10778145,68877555,85666827,1322676610,-3696,-696,16376,nan
5,3,5593255,68877937,85648496,1322676610,-10252,2856,12652,nan
6,2,1191357,68880287,85650003,1322676610,nan,nan,nan,32193
5,4,10780996,68880478,85691311,1322676610,-3692,-720,16356,nan
5,3,5595947,68880670,85651188,1322676610,-10264,2824,12644,nan
6,2,1194072,68883000,85652947,1322676610,nan,nan,nan,32197
5,4,10783675,68883225,85694162,1322676610,-3696,-708,16348,nan
5,3,5598639,68883703,85653880,1322676610,-10280,2784,12656,nan
6,2,1196788,68885717,85655662,1322676610,nan,nan,nan,32199
5,4,10786354,68885894,85696841,1322676610,-3692,-712,16336,nan
5,3,5601332,68886614,85656572,1322676610,-10248,2728,12580,nan
6,2,1199503,68888434,85658378,1322676610,nan,nan,nan,32198
5,4,10789033,68888612,85699520,1322676610,-3700,-736,16364,nan
5,3,5604024,68888790,85659265,1322676610,-10324,2760,12712,nan
5,4,10791711,68891122,85702199,1322676610,-3644,-768,16336,nan
6,2,1202219,68891300,85661093,1322676610,nan,nan,nan,32196
5,4,10791711,68891478,85704877,1322676610,-3644,-768,16336,nan
5,3,5606716,68891656,85661957,1322676610,-10284,2684,12680,nan
5,4,10794390,68893801,85704877,1322676610,-3676,-748,16408,nan
6,2,1204934,68894049,85663809,1322676610,nan,nan,nan,32192
5,3,5609408,68894235,85664649,1322676610,-10324,2748,12728,nan
5,4,10797069,68896481,85707556,1322676610,-3668,-724,16332,nan
6,2,1207650,68896666,85666524,1322676610,nan,nan,nan,32188
5,3,5612101,68896852,85667341,1322676610,-10284,2676,12668,nan
5,4,10799748,68899160,85710235,1322676610,-3664,-736,16388,nan
6,2,1210365,68899345,85669240,1322676610,nan,nan,nan,32184
5,3,5614793,68899530,85670034,1322676610,-10304,2640,12656,nan
5,4,10802426,68901839,85712914,1322676610,-3668,-732,16340,nan
6,2,1213081,68902025,85671955,1322676610,nan,nan,nan,32181
5,3,5617485,68902210,85672726,1322676610,-10340,2632,12612,nan
5,4,10805105,68904517,85715592,1322676610,-3704,-712,16344,nan
6,2,1215796,68904773,85674671,1322676610,nan,nan,nan,32183
5,3,5620177,68904959,85675418,1322676610,-10348,2620,12640,nan
5,4,10807784,68907196,85718271,1322676610,-3700,-712,16396,nan
6,2,1218512,68907443,85677386,1322676610,nan,nan,nan,32183
5,3,5622870,68907629,85678110,1322676610,-10356,2608,12612,nan
5,4,10810463,68909874,85720950,1322676611,-3676,-724,16316,nan
6,2,1221227,68910159,85680102,1322676611,nan,nan,nan,32178
5,3,5625562,68910345,85680803,1322676611,-10368,2580,12612,nan
5,4,10813142,68912554,85723629,1322676611,-3704,-700,16272,nan
6,2,1223943,68912875,85682817,1322676611,nan,nan,nan,32172
5,3,5628254,68913061,85683495,1322676611,-10368,2552,12608,nan
5,4,10815820,68915233,85726308,1322676611,-3656,-744,16420,nan
6,2,1226658,68915590,85685533,1322676611,nan,nan,nan,32174
5,3,5630946,68915778,85686187,1322676611,-10372,2488,12596,nan
5,4,10818499,68917913,85728986,1322676611,-3644,-744,16364,nan
6,2,1229374,68918305,85688248,1322676611,nan,nan,nan,32175
5,3,5633639,68918492,85688879,1322676611,-10440,2496,12696,nan
5,4,10821178,68920592,85731665,1322676611,-3692,-728,16392,nan
6,2,1232089,68921021,85690964,1322676611,nan,nan,nan,32173
5,3,5636331,68921208,85691572,1322676611,-10368,2496,12604,nan
5,4,10823857,68923272,85734344,1322676611,-3668,-708,16344,nan
5,3,5639023,68923708,85694264,1322676611,-10424,2460,12664,nan
5,4,10826536,68925948,85737023,1322676611,-3672,-732,16352,nan
5,4,10829215,68928628,85739702,1322676611,-3684,-724,16340,nan
5,4,10831893,68931307,85742381,1322676611,-3692,-716,16348,nan
5,4,10834572,68933986,85745059,1322676611,-3692,-704,16360,nan
5,4,10837251,68936667,85747738,1322676611,-3696,-732,16356,nan
5,4,10839930,68939344,85750417,1322676611,-3688,-720,16336,nan
5,4,10842608,68942022,85753096,1322676612,-3632,-756,16356,nan
5,4,10845287,68944703,85755774,1322676612,-3664,-748,16408,nan
5,3,5660382,68945069,85696956,1322676612,-10460,2376,12608,nan
6,2,1256376,68945799,85693679,1322676612,nan,nan,nan,32174
5,4,10847966,68947381,85758453,1322676612,-3668,-716,16320,nan
5,3,5663173,68947860,85718315,1322676612,-10432,2324,12632,nan
6,2,1259321,68948255,85717966,1322676612,nan,nan,nan,32172
5,4,10850645,68950061,85761132,1322676612,-3660,-724,16392,nan
5,3,5665865,68950552,85721106,1322676612,-10448,2324,12612,nan
6,2,1262036,68950970,85720911,1322676612,nan,nan,nan,32170
5,4,10853324,68952738,85763811,1322676612,-3664,-736,16332,nan
5,3,5668558,68953244,85723798,1322676612,-10472,2340,12580,nan
